timestamp;bx;by;bz;ax;ay;az;gx;gy;gz;pressure;x;y;floor;poi_type;description;magnetic_magnitude;step_count;heading
1751659623099;17.18;-7.31;-36.79;-0.33;1.42;9.97;-0.00;0.03;-0.01;;174.00;139.00;1;;;41.25;20;336.9
1751659623199;17.10;-7.26;-36.73;-0.26;1.40;10.10;-0.07;-0.09;-0.02;;174.00;139.00;1;;;41.16;20;337.0
1751659623299;17.10;-7.26;-36.73;-0.26;1.40;10.10;-0.07;-0.09;-0.02;;174.00;139.00;1;;;41.16;20;337.0
1751659623398;16.97;-7.14;-36.83;-0.19;1.28;10.13;-0.01;-0.01;0.01;;174.00;139.00;1;;;41.17;20;337.2
1751659623499;16.97;-7.14;-36.83;-0.19;1.28;10.13;-0.01;-0.01;0.01;;174.00;139.00;1;;;41.17;20;337.2
1751659623599;16.84;-7.05;-36.84;-0.20;1.29;9.99;-0.02;-0.04;0.05;;174.00;139.00;1;;;41.12;20;337.3
1751659623698;16.84;-7.05;-36.84;-0.20;1.29;9.99;-0.02;-0.04;0.05;;174.00;139.00;1;;;41.12;20;337.3
1751659623799;16.54;-6.99;-36.81;0.03;1.14;10.16;-0.02;-0.00;0.06;;174.00;139.00;1;;;40.95;20;337.1
1751659623900;16.54;-6.99;-36.81;0.03;1.14;10.16;-0.02;-0.00;0.06;;174.00;139.00;1;;;40.95;20;337.1
1751659623999;16.39;-6.92;-36.75;-0.08;1.23;10.06;0.01;-0.00;-0.02;;174.00;139.00;1;;;40.83;20;337.1
1751659624104;16.39;-6.92;-36.75;-0.08;1.23;10.06;0.01;-0.00;-0.02;;212.00;139.00;1;;;40.83;20;337.1
1751659624199;16.18;-6.75;-36.88;-0.06;1.24;10.10;-0.06;-0.03;-0.02;;212.00;139.00;1;;;40.84;20;337.4
1751659624300;16.18;-6.75;-36.88;-0.06;1.24;10.10;-0.06;-0.03;-0.02;;212.00;139.00;1;;;40.84;20;337.4
1751659624414;16.16;-6.69;-37.09;-0.07;1.22;10.11;0.04;0.02;-0.01;;212.00;139.00;1;;;41.01;20;337.5
1751659624499;16.16;-6.69;-37.09;-0.07;1.22;10.11;0.04;0.02;-0.01;;212.00;139.00;1;;;41.01;20;337.5
1751659624599;15.94;-6.64;-37.11;-0.05;1.20;10.02;0.03;0.02;-0.01;;212.00;139.00;1;;;40.93;20;337.4
1751659624698;15.94;-6.64;-37.11;-0.05;1.20;10.02;0.03;0.02;-0.01;;212.00;139.00;1;;;40.93;20;337.4
1751659624798;15.86;-6.56;-37.18;-0.05;1.20;10.02;-0.02;0.02;-0.02;;212.00;139.00;1;;;40.95;20;337.5
1751659624900;15.86;-6.56;-37.18;-0.11;1.20;10.08;-0.02;0.02;-0.02;;212.00;139.00;1;;;40.95;20;337.5
1751659624998;15.92;-6.45;-37.05;-0.11;1.20;10.08;-0.02;0.01;-0.02;;212.00;139.00;1;;;40.84;20;337.9
1751659625099;15.92;-6.45;-37.05;-0.22;1.20;10.17;-0.02;0.01;-0.02;;212.00;139.00;1;;;40.84;20;337.9
1751659625199;15.94;-6.39;-37.14;-0.22;1.20;10.17;0.01;-0.01;-0.01;;212.00;139.00;1;;;40.92;20;338.1
1751659625300;15.94;-6.39;-37.14;-0.09;1.19;10.04;0.01;-0.01;-0.01;;212.00;139.00;1;;;40.92;20;338.1
1751659625399;16.01;-6.28;-37.20;-0.09;1.19;10.04;0.02;-0.01;-0.05;;212.00;139.00;1;;;40.98;20;338.6
1751659625499;16.01;-6.28;-37.20;-0.23;1.16;10.05;0.02;-0.01;-0.05;;212.00;139.00;1;;;40.98;20;338.6
1751659625599;16.01;-6.17;-37.24;-0.23;1.16;10.05;0.00;-0.00;-0.00;;212.00;139.00;1;;;41.00;20;338.9
1751659625699;16.01;-6.17;-37.24;-0.21;1.17;10.12;0.00;-0.00;-0.00;;212.00;139.00;1;;;41.00;20;338.9
1751659625800;16.09;-6.11;-37.20;-0.21;1.17;10.12;-0.01;-0.00;-0.01;;212.00;139.00;1;;;40.99;20;339.2
1751659625899;16.09;-6.11;-37.20;-0.14;1.17;10.10;-0.01;-0.00;-0.01;;212.00;139.00;1;;;40.99;20;339.2
1751659626000;15.98;-6.08;-37.09;-0.14;1.17;10.10;0.01;0.01;0.04;;212.00;139.00;1;;;40.84;20;339.2
1751659626099;15.98;-6.08;-37.09;-0.11;1.21;10.09;0.01;0.01;0.04;;212.00;139.00;1;;;40.84;20;339.2
1751659626200;16.05;-6.06;-37.09;-0.11;1.21;10.09;-0.00;0.00;0.02;;212.00;139.00;1;;;40.86;20;339.3
1751659626300;16.05;-6.06;-37.09;-0.08;1.21;10.11;-0.00;0.00;0.02;;212.00;139.00;1;;;40.86;20;339.3
1751659626401;15.99;-6.09;-37.01;-0.08;1.21;10.11;0.00;-0.01;-0.00;;212.00;139.00;1;;;40.78;20;339.1
1751659626500;15.99;-6.09;-37.01;-0.11;1.27;10.05;0.00;-0.01;-0.00;;212.00;139.00;1;;;40.78;20;339.1
1751659626599;15.98;-6.17;-37.14;-0.11;1.27;10.05;-0.01;-0.01;0.00;;212.00;139.00;1;;;40.90;20;338.9
1751659626700;15.98;-6.17;-37.14;-0.07;1.22;10.08;-0.01;-0.01;0.00;;212.00;139.00;1;;;40.90;20;338.9
1751659626800;15.99;-6.19;-37.07;-0.07;1.22;10.08;-0.01;0.01;0.00;;212.00;139.00;1;;;40.84;20;338.9
1751659626899;15.99;-6.19;-37.07;-0.13;1.22;10.06;-0.01;0.01;0.00;;212.00;139.00;1;;;40.84;20;338.9
1751659626998;15.99;-6.17;-37.09;-0.13;1.22;10.06;-0.02;-0.00;0.01;;212.00;139.00;1;;;40.86;20;338.9
1751659627099;15.99;-6.17;-37.09;-0.14;1.20;10.11;-0.02;-0.00;0.01;;212.00;139.00;1;;;40.86;20;338.9
1751659627200;15.99;-6.17;-37.20;-0.14;1.20;10.11;-0.01;-0.00;-0.00;;212.00;139.00;1;;;40.96;20;338.9
1751659627298;15.99;-6.17;-37.20;-0.11;1.16;10.09;-0.01;-0.00;-0.00;;212.00;139.00;1;;;40.96;20;338.9
1751659627400;15.90;-6.23;-37.22;-0.11;1.16;10.09;-0.00;-0.00;-0.00;;212.00;139.00;1;;;40.95;20;338.6
1751659627500;15.90;-6.23;-37.22;-0.13;1.13;10.08;-0.00;-0.00;-0.00;;212.00;139.00;1;;;40.95;20;338.6
1751659627600;15.90;-6.19;-37.28;-0.13;1.13;10.08;0.00;0.00;0.01;;212.00;139.00;1;;;40.99;20;338.7
1751659627700;15.90;-6.19;-37.28;-0.08;1.11;10.14;0.00;0.00;0.01;;212.00;139.00;1;;;40.99;20;338.7
1751659627801;15.94;-6.13;-37.41;-0.08;1.11;10.14;0.01;-0.00;-0.00;;212.00;139.00;1;;;41.12;20;339.0
1751659627899;15.94;-6.13;-37.41;-0.09;1.18;10.09;0.01;-0.00;-0.00;;212.00;139.00;1;;;41.12;20;339.0
1751659627999;16.01;-6.04;-37.58;-0.09;1.18;10.09;0.01;-0.01;-0.01;;212.00;139.00;1;;;41.29;20;339.3
1751659628099;16.01;-6.04;-37.58;-0.12;1.20;10.06;0.01;-0.01;-0.01;;212.00;139.00;1;;;41.29;20;339.3
1751659628199;15.99;-5.98;-37.50;-0.12;1.20;10.06;-0.00;-0.00;0.00;;212.00;139.00;1;;;41.20;20;339.5
1751659628300;15.99;-5.98;-37.50;-0.09;1.19;10.06;-0.00;-0.00;0.00;;212.00;139.00;1;;;41.20;20;339.5
1751659628400;16.05;-5.98;-37.54;-0.09;1.19;10.06;-0.02;0.00;0.01;;212.00;139.00;1;;;41.26;20;339.6
1751659628499;16.05;-5.98;-37.54;-0.09;1.19;10.10;-0.02;0.00;0.01;;212.00;139.00;1;;;41.26;20;339.6
1751659628599;16.07;-5.98;-37.61;-0.09;1.19;10.10;-0.00;0.01;0.00;;212.00;139.00;1;;;41.34;20;339.6
1751659628699;16.07;-5.98;-37.61;-0.07;1.17;10.11;-0.00;0.01;0.00;;212.00;139.00;1;;;41.34;20;339.6
1751659628800;16.13;-5.98;-37.61;-0.07;1.17;10.11;-0.00;0.01;0.00;;212.00;139.00;1;;;41.36;20;339.6
1751659628899;16.13;-5.98;-37.61;-0.16;1.20;10.06;0.02;-0.01;-0.02;;212.00;139.00;1;;;41.36;20;339.6
1751659629000;16.16;-6.00;-37.61;-0.16;1.20;10.06;0.02;-0.01;-0.02;;212.00;139.00;1;;;41.38;20;339.6
1751659629099;16.16;-6.00;-37.61;-0.03;1.14;10.14;-0.01;0.00;0.01;;212.00;139.00;1;;;41.38;20;339.6
1751659629199;16.18;-5.96;-37.61;-0.03;1.14;10.14;-0.01;0.00;0.01;;212.00;139.00;1;;;41.38;20;339.8
1751659629299;16.18;-5.96;-37.61;-0.07;1.13;10.08;0.00;-0.01;-0.01;;212.00;139.00;1;;;41.38;20;339.8
1751659629398;16.11;-5.98;-37.52;-0.07;1.13;10.08;0.00;-0.01;-0.01;;212.00;139.00;1;;;41.27;20;339.6
1751659629499;16.11;-5.98;-37.52;-0.04;1.14;10.09;-0.00;-0.00;0.00;;212.00;139.00;1;;;41.27;20;339.6
1751659629600;16.07;-5.96;-37.46;-0.04;1.14;10.09;-0.00;-0.00;0.00;;212.00;139.00;1;;;41.20;20;339.6
1751659629700;16.07;-5.96;-37.46;-0.01;1.14;10.11;0.00;-0.00;0.00;;212.00;139.00;1;;;41.20;20;339.6
1751659629801;15.98;-5.98;-37.48;-0.01;1.14;10.11;0.00;-0.00;0.00;;212.00;139.00;1;;;41.18;20;339.5
1751659629900;15.98;-5.98;-37.48;-0.09;1.18;10.06;0.02;-0.00;-0.01;;212.00;139.00;1;;;41.18;20;339.5
1751659629999;15.92;-6.00;-37.58;-0.09;1.18;10.06;0.02;-0.00;-0.01;;212.00;139.00;1;;;41.25;20;339.3
1751659630099;15.92;-6.00;-37.58;-0.08;1.24;10.08;-0.02;0.01;0.02;;212.00;139.00;1;;;41.25;20;339.3
1751659630199;15.86;-6.04;-37.59;-0.08;1.24;10.08;-0.02;0.01;0.02;;212.00;139.00;1;;;41.25;20;339.2
1751659630299;15.86;-6.04;-37.59;0.01;1.15;10.13;-0.01;-0.00;0.02;;212.00;139.00;1;;;41.25;20;339.2
1751659630399;15.81;-6.02;-37.69;0.01;1.15;10.13;-0.01;-0.00;0.02;;212.00;139.00;1;;;41.31;20;339.2
1751659630499;15.81;-6.02;-37.69;-0.06;1.16;10.15;0.05;0.04;0.00;;212.00;139.00;1;;;41.31;20;339.2
1751659630599;15.94;-5.96;-37.95;-0.06;1.16;10.15;0.05;0.04;0.00;;212.00;139.00;1;;;41.59;20;339.5
1751659630699;15.94;-5.96;-37.95;-0.05;1.16;10.05;-0.03;-0.03;-0.01;;212.00;139.00;1;;;41.59;20;339.5
1751659630799;16.05;-5.98;-37.93;-0.05;1.16;10.05;-0.03;-0.03;-0.01;;212.00;139.00;1;;;41.62;20;339.6
1751659630898;16.05;-5.98;-37.93;-0.10;1.20;10.07;0.01;0.01;-0.01;;212.00;139.00;1;;;41.62;20;339.6
1751659630999;16.13;-6.00;-38.04;-0.10;1.20;10.07;0.01;0.01;-0.01;;212.00;139.00;1;;;41.75;20;339.6
1751659631099;16.13;-6.00;-38.04;-0.12;1.26;10.05;0.00;-0.00;-0.01;;212.00;139.00;1;;;41.75;20;339.6
1751659631201;16.18;-6.06;-38.04;-0.12;1.26;10.05;0.00;-0.00;-0.01;;212.00;139.00;1;;;41.78;20;339.5
1751659631300;16.18;-6.06;-38.04;-0.14;1.24;10.05;0.01;-0.00;0.03;;212.00;139.00;1;;;41.78;20;339.5
1751659631399;16.33;-6.06;-38.08;-0.14;1.24;10.05;0.01;-0.00;0.03;;212.00;139.00;1;;;41.88;20;339.7
1751659631499;16.33;-6.06;-38.08;-0.08;1.24;10.15;-0.01;0.00;0.00;;212.00;139.00;1;;;41.88;20;339.7
1751659631598;16.31;-6.02;-38.03;-0.08;1.24;10.15;-0.01;0.00;0.00;;212.00;139.00;1;;;41.81;20;339.7
1751659631700;16.31;-6.02;-38.03;-0.01;1.17;10.07;0.00;-0.01;0.00;;212.00;139.00;1;;;41.81;20;339.7
1751659631848;16.35;-6.04;-38.04;-0.01;1.17;10.07;0.00;-0.01;0.00;;212.00;139.00;1;;;41.85;20;339.7
1751659631900;16.35;-6.04;-38.04;-0.01;1.17;10.07;0.00;0.02;-0.01;;212.00;139.00;1;;;41.85;20;339.7
1751659632000;16.46;-6.08;-38.01;-0.08;1.19;10.07;0.00;0.02;-0.01;;212.00;139.00;1;;;41.86;20;339.7
1751659632101;16.46;-6.08;-38.01;-0.08;1.19;10.07;-0.02;-0.02;-0.01;;212.00;139.00;1;;;41.86;20;339.7
1751659632201;16.35;-6.13;-37.78;-0.07;1.16;10.11;-0.02;-0.02;-0.01;;212.00;139.00;1;;;41.62;20;339.4
1751659632300;16.35;-6.13;-37.78;-0.07;1.16;10.11;0.02;0.04;-0.01;;212.00;139.00;1;;;41.62;20;339.4
1751659632401;16.26;-6.17;-37.71;-0.05;1.17;10.12;0.02;0.04;-0.01;;212.00;139.00;1;;;41.52;20;339.2
1751659632513;16.26;-6.17;-37.71;-0.05;1.17;10.12;0.02;0.01;-0.01;;212.00;139.00;1;;;41.52;20;339.2
1751659632599;16.33;-6.19;-37.63;-0.15;1.23;10.07;0.02;0.01;-0.01;;212.00;139.00;1;;;41.49;20;339.2
1751659632700;16.33;-6.19;-37.63;-0.15;1.23;10.07;0.00;0.00;-0.01;;212.00;139.00;1;;;41.49;20;339.2
1751659632800;16.41;-6.23;-37.71;-0.20;1.30;10.05;0.00;0.00;-0.01;;212.00;139.00;1;;;41.59;20;339.2
1751659632899;16.41;-6.23;-37.71;-0.20;1.30;10.05;0.01;0.00;-0.01;;212.00;139.00;1;;;41.59;20;339.2
1751659632999;16.41;-6.26;-37.67;-0.21;1.28;10.12;0.01;0.00;-0.01;;212.00;139.00;1;;;41.56;20;339.1
1751659633100;16.41;-6.26;-37.67;-0.21;1.28;10.12;0.02;0.00;-0.01;;212.00;139.00;1;;;41.56;20;339.1
1751659633199;16.44;-6.34;-37.63;-0.17;1.28;10.05;0.02;0.00;-0.01;;212.00;139.00;1;;;41.55;20;338.9
1751659633299;16.44;-6.34;-37.63;-0.17;1.28;10.05;0.00;0.00;0.01;;212.00;139.00;1;;;41.55;20;338.9
1751659633401;16.54;-6.39;-37.56;-0.26;1.36;10.03;0.00;0.00;0.01;;212.00;139.00;1;;;41.53;20;338.9
1751659633499;16.54;-6.39;-37.56;-0.26;1.36;10.03;-0.01;0.04;0.04;;212.00;139.00;1;;;41.53;20;338.9
1751659633599;16.58;-6.45;-37.39;-0.13;1.29;10.10;-0.01;0.04;0.04;;212.00;139.00;1;;;41.40;20;338.7
1751659633699;16.58;-6.45;-37.39;-0.13;1.29;10.10;0.02;0.04;-0.03;;212.00;139.00;1;;;41.40;20;338.7
1751659633798;16.78;-6.47;-37.33;-0.38;1.37;10.08;0.02;0.04;-0.03;;212.00;139.00;1;;;41.44;20;338.9
1751659633899;16.78;-6.47;-37.33;-0.38;1.37;10.08;0.02;-0.01;-0.02;;212.00;139.00;1;;;41.44;20;338.9
1751659634006;16.91;-6.53;-37.24;-0.34;1.35;10.01;0.02;-0.01;-0.02;;212.00;139.00;1;;;41.42;20;338.9
1751659634098;16.91;-6.53;-37.24;-0.34;1.35;10.01;-0.01;-0.02;-0.00;;212.00;139.00;1;;;41.42;20;338.9
1751659634200;17.03;-6.51;-37.29;-0.30;1.35;10.08;-0.01;-0.02;-0.00;;212.00;139.00;1;;;41.51;20;339.1
1751659634299;17.03;-6.51;-37.29;-0.30;1.35;10.08;0.00;-0.03;-0.01;;212.00;139.00;1;;;41.51;20;339.1
1751659634399;17.01;-6.60;-37.18;-0.30;1.38;10.03;0.00;-0.03;-0.01;;212.00;139.00;1;;;41.42;20;338.8
1751659634499;17.01;-6.60;-37.18;-0.30;1.38;10.03;-0.00;-0.01;0.01;;212.00;139.00;1;;;41.42;20;338.8
1751659634600;17.04;-6.64;-37.16;-0.29;1.40;10.05;-0.00;-0.01;0.01;;212.00;139.00;1;;;41.42;20;338.7
1751659634700;17.04;-6.64;-37.16;-0.29;1.40;10.05;-0.01;0.00;0.04;;212.00;139.00;1;;;41.42;20;338.7
1751659634799;17.14;-6.64;-37.09;-0.22;1.35;10.08;-0.01;0.00;0.04;;212.00;139.00;1;;;41.39;20;338.8
1751659634899;17.14;-6.64;-37.09;-0.22;1.35;10.08;-0.01;-0.01;0.02;;212.00;139.00;1;;;41.39;20;338.8
1751659634999;17.04;-6.62;-36.99;-0.19;1.33;10.06;-0.01;-0.01;0.02;;212.00;139.00;1;;;41.27;20;338.8
1751659635101;17.04;-6.62;-36.99;-0.19;1.33;10.06;-0.01;-0.06;0.05;;212.00;139.00;1;;;41.27;20;338.8
1751659635199;16.99;-6.68;-37.11;-0.10;1.32;10.06;-0.01;-0.06;0.05;;212.00;139.00;1;;;41.35;20;338.5
1751659635299;16.99;-6.68;-37.11;-0.10;1.32;10.06;-0.01;-0.04;-0.02;;212.00;139.00;1;;;41.35;20;338.5
1751659635399;16.73;-6.71;-37.13;-0.22;1.56;10.03;-0.01;-0.04;-0.02;;212.00;139.00;1;;;41.27;20;338.1
1751659635498;16.73;-6.71;-37.13;-0.22;1.56;10.03;0.00;0.04;0.03;;212.00;139.00;1;;;41.27;20;338.1
1751659635598;16.58;-6.71;-37.22;-0.17;1.64;9.98;0.00;0.04;0.03;;212.00;139.00;1;;;41.29;20;338.0
1751659635699;16.58;-6.71;-37.22;-0.17;1.64;9.98;-0.04;-0.09;0.07;;212.00;139.00;1;;;41.29;20;338.0
1751659635799;16.35;-6.75;-37.22;0.28;1.58;9.83;-0.04;-0.09;0.07;;212.00;139.00;1;;;41.21;20;337.6
1751659635899;16.35;-6.75;-37.22;0.28;1.58;9.83;-0.10;-0.00;-0.00;;212.00;139.00;1;;;41.21;20;337.6
1751659635999;16.09;-6.60;-37.29;0.56;1.91;9.99;-0.10;-0.00;-0.00;;212.00;139.00;1;;;41.15;20;337.7
1751659636100;16.09;-6.60;-37.29;0.56;1.91;9.99;-0.10;-0.00;-0.00;;212.00;139.00;1;;;41.15;20;337.7
1751659636199;15.86;-6.51;-37.37;0.21;2.34;9.82;0.01;0.15;0.04;;212.00;139.00;1;;;41.11;20;337.7
1751659636299;15.86;-6.51;-37.37;0.21;2.34;9.82;0.01;0.15;0.04;;212.00;139.00;1;;;41.11;20;337.7
1751659636399;15.81;-6.43;-37.39;0.40;2.54;10.78;0.13;0.18;0.29;;212.00;139.00;1;;;41.10;20;337.9
1751659636499;15.81;-6.43;-37.39;0.40;2.54;10.78;0.13;0.18;0.29;;212.00;139.00;1;;;41.10;20;337.9
1751659636599;15.79;-6.58;-37.41;-1.10;0.11;10.35;0.12;-0.01;0.17;;212.00;139.00;1;;;41.13;20;337.4
1751659636699;15.79;-6.58;-37.41;-1.10;0.11;10.35;0.12;-0.01;0.17;;212.00;139.00;1;;;41.13;20;337.4
1751659636799;15.75;-6.79;-37.24;-1.10;0.49;9.60;-0.02;0.16;0.10;;212.00;139.00;1;;;41.00;21;336.7
1751659636899;15.75;-6.79;-37.24;-1.10;0.49;9.60;-0.02;0.16;0.10;;212.00;139.00;1;;;41.00;21;336.7
1751659636998;15.96;-7.05;-37.18;-1.33;1.07;9.93;-0.05;0.02;-0.05;;212.00;139.00;1;;;41.07;21;336.2
1751659637099;15.96;-7.05;-37.18;-1.33;1.07;9.93;-0.05;0.02;-0.05;;212.00;139.00;1;;;41.07;21;336.2
1751659637199;16.13;-7.13;-37.13;-0.91;1.73;9.85;-0.07;-0.09;-0.06;;212.00;139.00;1;;;41.10;21;336.2
1751659637299;16.13;-7.13;-37.13;-0.91;1.73;9.85;-0.07;-0.09;-0.06;;212.00;139.00;1;;;41.10;21;336.2
1751659637399;16.16;-7.16;-37.05;-0.46;1.23;10.43;0.07;-0.15;-0.22;;212.00;139.00;1;;;41.05;21;336.1
1751659637499;16.16;-7.16;-37.05;-0.46;1.23;10.43;0.07;-0.15;-0.22;;212.00;139.00;1;;;41.05;21;336.1
1751659637599;16.22;-7.39;-37.11;0.27;0.82;10.24;0.11;-0.11;-0.25;;212.00;139.00;1;;;41.16;21;335.5
1751659637699;16.22;-7.39;-37.11;0.27;0.82;10.24;0.11;-0.11;-0.25;;212.00;139.00;1;;;41.16;21;335.5
1751659637798;16.24;-7.52;-37.14;0.03;1.15;9.94;0.00;0.02;-0.11;;212.00;139.00;1;;;41.23;21;335.2
1751659637899;16.24;-7.52;-37.14;0.03;1.15;9.94;0.00;0.02;-0.11;;212.00;139.00;1;;;41.23;21;335.2
1751659637999;16.11;-7.65;-37.35;-0.20;1.25;9.89;-0.01;0.04;0.02;;212.00;139.00;1;;;41.39;21;334.6
1751659638099;16.11;-7.65;-37.35;-0.20;1.25;9.89;-0.01;0.04;0.02;;212.00;139.00;1;;;41.39;21;334.6
1751659638199;16.09;-7.59;-37.54;-0.16;1.45;10.10;-0.09;-0.07;-0.00;;212.00;139.00;1;;;41.54;21;334.7
1751659638299;16.09;-7.59;-37.54;-0.16;1.45;10.10;-0.09;-0.07;-0.00;;212.00;139.00;1;;;41.54;21;334.7
1751659638399;15.92;-7.28;-37.73;-0.15;1.40;10.16;-0.04;-0.02;-0.05;;212.00;139.00;1;;;41.59;21;335.4
1751659638499;15.92;-7.28;-37.73;-0.15;1.40;10.16;-0.04;-0.02;-0.05;;212.00;139.00;1;;;41.59;21;335.4
1751659638599;15.60;-6.98;-37.88;-0.15;1.48;10.03;0.05;0.05;-0.01;;212.00;139.00;1;;;41.55;21;335.9
1751659638698;15.60;-6.98;-37.88;-0.15;1.48;10.03;0.05;0.05;-0.01;;212.00;139.00;1;;;41.55;21;335.9
1751659638799;15.36;-6.83;-38.08;-0.13;1.57;10.01;-0.01;0.03;-0.01;;212.00;139.00;1;;;41.62;21;336.0
1751659638899;15.36;-6.83;-38.08;-0.13;1.57;10.01;-0.01;0.03;-0.01;;212.00;139.00;1;;;41.62;21;336.0
1751659638999;15.32;-6.73;-38.18;-0.77;1.76;9.92;-0.05;0.01;0.04;;212.00;139.00;1;;;41.68;21;336.3
1751659639099;15.32;-6.73;-38.18;-0.77;1.76;9.92;-0.05;0.01;0.04;;212.00;139.00;1;;;41.68;21;336.3
1751659639199;15.32;-6.45;-38.16;-0.77;1.76;9.92;-0.12;-0.01;-0.01;;212.00;139.00;1;;;41.62;21;337.2
1751659639299;15.32;-6.45;-38.16;-0.50;1.56;10.20;-0.12;-0.01;-0.01;;212.00;139.00;1;;;41.62;21;337.2
1751659639398;15.36;-6.21;-38.31;-0.50;1.56;10.20;0.12;-0.09;-0.08;;212.00;139.00;1;;;41.73;21;338.0
1751659639499;15.36;-6.21;-38.31;0.10;0.95;9.86;0.12;-0.09;-0.08;;212.00;139.00;1;;;41.73;21;338.0
1751659639599;15.26;-5.96;-38.31;0.10;0.95;9.86;-0.09;0.01;-0.06;;212.00;139.00;1;;;41.66;21;338.7
1751659639699;15.26;-5.96;-38.31;0.21;0.98;10.34;-0.09;0.01;-0.06;;212.00;139.00;1;;;41.66;21;338.7
1751659639799;15.23;-5.63;-38.31;0.21;0.98;10.34;0.03;0.05;-0.05;;212.00;139.00;1;;;41.60;21;339.7
1751659639898;15.23;-5.63;-38.31;-0.37;0.88;9.90;0.03;0.05;-0.05;;212.00;139.00;1;;;41.60;21;339.7
1751659639999;15.32;-5.42;-38.42;-0.37;0.88;9.90;-0.06;-0.01;0.00;;212.00;139.00;1;;;41.71;21;340.5
1751659640099;15.32;-5.42;-38.42;-0.33;0.99;10.30;-0.06;-0.01;0.00;;212.00;139.00;1;;;41.71;21;340.5
1751659640198;15.39;-5.18;-38.46;-0.33;0.99;10.30;0.03;0.05;0.03;;212.00;139.00;1;;;41.74;21;341.4
1751659640300;15.39;-5.18;-38.46;-0.28;1.03;9.95;0.03;0.05;0.03;;212.00;139.00;1;;;41.74;21;341.4
1751659640400;15.45;-5.01;-38.48;-0.28;1.03;9.95;-0.01;-0.02;0.00;;212.00;139.00;1;;;41.76;21;342.0
1751659640499;15.45;-5.01;-38.48;-0.29;1.17;10.23;-0.01;-0.02;0.00;;212.00;139.00;1;;;41.76;21;342.0
1751659640600;15.45;-4.82;-38.51;-0.29;1.17;10.23;0.03;0.01;0.02;;212.00;139.00;1;;;41.77;21;342.7
1751659640699;15.45;-4.82;-38.51;-0.25;1.11;10.08;0.03;0.01;0.02;;212.00;139.00;1;;;41.77;21;342.7
1751659640799;15.53;-4.73;-38.61;-0.25;1.11;10.08;0.02;-0.01;0.01;;212.00;139.00;1;;;41.88;21;343.1
1751659640899;15.53;-4.73;-38.61;-0.30;1.26;10.04;0.02;-0.01;0.01;;212.00;139.00;1;;;41.88;21;343.1
1751659640999;15.54;-4.78;-38.63;-0.30;1.26;10.04;0.04;0.03;0.02;;212.00;139.00;1;;;41.91;21;342.9
1751659641098;15.54;-4.78;-38.63;-0.28;1.30;10.00;0.04;0.03;0.02;;212.00;139.00;1;;;41.91;21;342.9
1751659641199;15.69;-4.82;-38.64;-0.28;1.30;10.00;-0.01;0.01;0.01;;212.00;139.00;1;;;41.99;21;342.9
1751659641298;15.69;-4.82;-38.64;-0.33;1.32;10.12;-0.01;0.01;0.01;;212.00;139.00;1;;;41.99;21;342.9
1751659641399;15.68;-4.88;-38.63;-0.33;1.32;10.12;-0.00;0.01;0.00;;212.00;139.00;1;;;41.97;21;342.7
1751659641499;15.68;-4.88;-38.63;-0.37;1.27;10.06;-0.00;0.01;0.00;;212.00;139.00;1;;;41.97;21;342.7
1751659641600;15.68;-4.99;-38.59;-0.37;1.27;10.06;-0.02;0.02;-0.01;;212.00;139.00;1;;;41.95;21;342.3
1751659641699;15.68;-4.99;-38.59;-0.39;1.25;10.09;-0.02;0.02;-0.01;;212.00;139.00;1;;;41.95;21;342.3
1751659641799;15.73;-5.08;-38.53;-0.39;1.25;10.09;0.01;-0.00;-0.01;;212.00;139.00;1;;;41.93;21;342.1
1751659641899;15.73;-5.08;-38.53;-0.40;1.24;10.06;0.01;-0.00;-0.01;;212.00;139.00;1;;;41.93;21;342.1
1751659641999;15.81;-5.04;-38.51;-0.40;1.24;10.06;-0.01;-0.01;-0.00;;212.00;139.00;1;;;41.93;21;342.3
1751659642099;15.81;-5.04;-38.51;-0.37;1.27;10.09;-0.01;-0.01;-0.00;;212.00;139.00;1;;;41.93;21;342.3
1751659642199;15.83;-5.10;-38.53;-0.37;1.27;10.09;0.01;-0.00;0.01;;212.00;139.00;1;;;41.97;21;342.1
1751659642298;15.83;-5.10;-38.53;-0.35;1.28;10.05;0.01;-0.00;0.01;;212.00;139.00;1;;;41.97;21;342.1
1751659642402;15.77;-5.21;-38.51;-0.35;1.28;10.05;0.00;-0.02;-0.00;;212.00;139.00;1;;;41.94;21;341.7
1751659642499;15.77;-5.21;-38.51;-0.35;1.29;10.14;0.00;-0.02;-0.00;;212.00;139.00;1;;;41.94;21;341.7
1751659642599;15.86;-5.06;-38.51;-0.35;1.29;10.14;0.02;-0.01;0.01;;212.00;139.00;1;;;41.96;21;342.3
1751659642699;15.86;-5.06;-38.51;-0.28;1.26;9.98;0.02;-0.01;0.01;;212.00;139.00;1;;;41.96;21;342.3
1751659642799;15.90;-5.10;-38.55;-0.28;1.26;9.98;-0.01;0.02;-0.00;;212.00;139.00;1;;;42.01;21;342.2
1751659642899;15.90;-5.10;-38.55;-0.32;1.31;10.06;-0.01;0.02;-0.00;;212.00;139.00;1;;;42.01;21;342.2
1751659642999;15.98;-5.10;-38.66;-0.32;1.31;10.06;-0.01;0.01;-0.02;;212.00;139.00;1;;;42.14;21;342.3
